action = 0;action = 90;action = 180;action = 270
-292.8571;-633.3333;83.9286;-450.0000
-450.0000;-450.0000;84.7844;-495.8333
-363.1579;-528.5714;85.1897;-381.2500
-587.5000;-450.0000;86.5580;-560.0000
-633.3333;-407.6923;83.0495;-388.8889
-266.6667;-656.2500;87.0008;-633.3333
-572.2222;-400.0000;86.0987;-388.8889
-587.5000;-214.2857;84.7534;-352.9412
-541.6667;-700.0000;86.1382;-417.6471
-528.5714;-358.3333;83.4486;-266.6667
-492.3077;-685.7143;87.0220;-413.3333
-600.0000;-633.3333;84.8337;-500.0000
-560.0000;-842.8571;85.2798;-482.3529
-576.9231;-300.0000;86.5799;-611.7647
-388.8889;-292.8571;83.4351;-395.0000
-587.5000;-656.2500;84.8214;-541.6667
-518.7500;-633.3333;85.6794;-200.0000
-746.1538;-576.9231;86.5854;-371.4286
-450.0000;-576.9231;83.0357;-388.8889
-413.3333;-292.8571;82.5183;-547.0588
-450.0000;-633.3333;83.0632;-541.6667
-661.5385;-323.0769;82.5539;-633.3333
-413.3333;-633.3333;85.2319;-541.6667
-587.5000;-560.0000;82.5822;-371.4286
-576.9231;-230.0000;84.7596;-473.9130
-450.0000;-371.4286;82.5397;-417.6471
-528.5714;-388.8889;82.9596;-417.6471
-413.3333;-417.6471;86.0930;-587.5000
-670.0000;-576.9231;83.4553;-352.9412
-388.8889;-417.6471;83.3945;-450.0000
-312.5000;-371.4286;80.7645;-200.0000
-511.1111;-312.5000;83.4418;-547.0588
-725.0000;-706.6667;86.5635;-352.9412
-450.0000;-511.1111;82.6175;-407.6923
-358.3333;-633.3333;83.4821;-486.6667
-528.5714;-528.5714;84.3432;-238.4615
-700.0000;-541.6667;85.6911;-417.6471
-450.0000;-417.6471;86.0759;-550.0000
-450.0000;-482.3529;86.5580;-633.3333
-560.0000;-607.1429;86.5690;-450.0000
-536.8421;-528.5714;83.9155;-358.3333
-587.5000;-492.3077;83.9351;-528.5714
-528.5714;-536.8421;85.2559;-340.0000
-685.7143;-381.2500;87.4542;-706.6667
-518.7500;-482.3529;86.5416;-340.0000
-505.0000;-388.8889;85.2199;-340.0000
-505.0000;-511.1111;86.1213;-607.1429
-607.1429;-633.3333;83.9155;-266.6667
-486.6667;-450.0000;84.7844;-576.9231
-417.6471;-407.6923;84.3113;-312.5000
-633.3333;-340.0000;83.8762;-300.0000
-725.0000;-371.4286;85.2199;-450.0000
-528.5714;-450.0000;84.3305;-340.0000
-547.0588;-780.0000;85.2619;-486.6667
-450.0000;-560.0000;84.3560;-358.3333
-450.0000;-352.9412;85.6444;-676.4706
-511.1111;-450.0000;83.9351;-633.3333
-611.7647;-37.5000;83.9286;-600.0000
-500.0000;-633.3333;83.4620;-238.4615
-518.7500;-656.2500;86.5361;-352.9412
-560.0000;-685.7143;85.2319;-450.0000
-633.3333;-230.0000;81.6890;-340.0000
-633.3333;-407.6923;83.0081;-266.6667
-780.0000;-266.6667;83.0219;-300.0000
-417.6471;-381.2500;83.4351;-450.0000
-421.0526;-340.0000;83.4553;-400.0000
-413.3333;-633.3333;82.5326;-417.6471
-413.3333;-478.9474;84.3113;-450.0000
-547.0588;-340.0000;84.3113;-478.9474
-764.2857;-670.0000;84.7720;-340.0000
-450.0000;-312.5000;84.7596;-633.3333
-450.0000;-661.5385;85.2319;-486.6667
-1000.0000;-450.0000;83.0563;-421.0526
-407.6923;-312.5000;82.5397;-528.5714
-560.0000;-492.3077;84.7658;-482.3529
-388.8889;-633.3333;83.4553;-492.3077
-312.5000;-486.6667;81.2195;-547.0588
-633.3333;-706.6667;84.7906;-371.4286
-327.7778;-450.0000;79.8535;-352.9412
-413.3333;-725.0000;80.8114;-633.3333
-600.0000;-421.0526;83.4216;-560.0000
-400.0000;-528.5714;82.9527;-450.0000
-371.4286;-478.9474;82.0555;-266.6667
-633.3333;-450.0000;83.4553;-388.8889
-486.6667;-670.0000;81.6517;-482.3529
-633.3333;-511.1111;81.2728;-541.6667
-528.5714;-500.0000;81.2424;-725.0000
-600.0000;-323.0769;80.3332;-413.3333
-340.0000;-395.0000;80.2449;-633.3333
-685.7143;-572.2222;81.6143;-193.3333
-560.0000;-780.0000;81.6517;-482.3529
-285.0000;-230.0000;82.0335;-800.0000
-500.0000;-633.3333;80.8114;-266.6667
-323.0769;-292.8571;82.0481;-500.0000
-352.9412;-633.3333;82.1429;-560.0000
-607.1429;-381.2500;82.1065;-200.0000
-633.3333;-407.6923;83.0219;-661.5385
-381.2500;-633.3333;81.2576;-371.4286
-528.5714;-670.0000;82.5893;-633.3333
-450.0000;-541.6667;81.2042;-511.1111
-793.7500;-450.0000;83.4955;-560.0000
-492.3077;-144.4444;82.5468;-615.0000
-685.7143;-492.3077;81.6964;-450.0000
-755.5556;-600.0000;83.4418;-492.3077
-661.5385;-633.3333;81.2195;-388.8889
-700.0000;-230.0000;79.9026;-312.5000
-450.0000;-706.6667;81.6741;-633.3333
-600.0000;-633.3333;82.1429;-560.0000
-576.9231;-500.0000;82.1138;-725.0000
-312.5000;-842.8571;78.1339;-450.0000
-780.0000;-450.0000;81.2424;-486.6667
-541.6667;-358.3333;83.0150;-633.3333
-741.1765;-450.0000;81.6816;-492.3077
-450.0000;-685.7143;80.3810;-685.7143
-292.8571;-633.3333;82.0555;-363.1579
-633.3333;-266.6667;79.8862;-450.0000
-633.3333;-547.0588;81.7039;-266.6667
-633.3333;-450.0000;81.2500;-541.6667
-706.6667;-633.3333;82.0920;-243.7500
-323.0769;-842.8571;81.6890;-611.7647
-560.0000;-482.3529;83.4418;-633.3333
-266.6667;-505.0000;81.6443;-725.0000
-611.7647;-450.0000;82.5468;-511.1111
-175.0000;-511.1111;80.3092;-633.3333
-417.6471;-725.0000;82.1356;-450.0000
-587.5000;-388.8889;82.5610;-633.3333
-340.0000;-413.3333;80.7958;-541.6667
-511.1111;-560.0000;83.3945;-528.5714
-633.3333;-482.3529;80.7410;-388.8889
-685.7143;-358.3333;81.2119;-486.6667
-607.1429;-572.2222;82.5041;-312.5000
-413.3333;-800.0000;83.4620;-492.3077
-450.0000;-120.0000;80.7724;-572.2222
-500.0000;-528.5714;81.2652;-633.3333
-576.9231;-670.0000;83.9155;-633.3333
-587.5000;-417.6471;81.2576;-780.0000
-323.0769;-725.0000;80.3492;-541.6667
-340.0000;-486.6667;80.8036;-600.0000
-528.5714;-340.0000;80.3492;-492.3077
-312.5000;-706.6667;80.8269;-560.0000
-528.5714;-492.3077;81.6816;-500.0000
-550.0000;-340.0000;81.1889;-450.0000
-607.1429;-395.0000;82.0920;-266.6667
-450.0000;-661.5385;82.1211;-450.0000
-200.0000;-600.0000;82.9874;-528.5714
-450.0000;-511.1111;83.8762;-528.5714
-371.4286;-413.3333;82.5681;-676.4706
-492.3077;-700.0000;84.3496;-656.2500
-312.5000;-528.5714;81.6890;-413.3333
-700.0000;-486.6667;81.2348;-175.0000
-486.6667;-381.2500;83.8499;-482.3529
-541.6667;-725.0000;81.7039;-300.0000
-381.2500;-755.5556;82.9805;-560.0000
-352.9412;-450.0000;81.6443;-371.4286
-266.6667;-528.5714;79.8206;-327.7778
-450.0000;-633.3333;81.2348;-670.0000
-560.0000;-560.0000;82.9874;-450.0000
-486.6667;-450.0000;82.5255;-541.6667
-358.3333;-500.0000;80.3651;-633.3333
-500.0000;-633.3333;82.1211;-478.9474
-300.0000;-492.3077;77.6332;-417.6471
-482.3529;-633.3333;79.4393;-560.0000
-560.0000;-450.0000;80.7724;-400.0000
-450.0000;-576.9231;81.2424;-450.0000
-541.6667;-600.0000;79.9351;-450.0000
-576.9231;-388.8889;79.4142;-450.0000
-486.6667;-560.0000;79.4809;-266.6667
-768.4211;-633.3333;80.8191;-388.8889
-633.3333;-450.0000;81.6592;-518.7500
-611.7647;-83.3333;81.2348;-706.6667
-541.6667;-400.0000;80.7958;-528.5714
-450.0000;-388.8889;81.6218;-541.6667
-541.6667;-305.2632;79.8124;-352.9412
-292.8571;-395.0000;80.6860;-417.6471
-755.5556;-450.0000;79.4559;-327.7778
-560.0000;-694.4444;82.0993;-292.8571
-633.3333;-755.5556;81.2728;-541.6667
-407.6923;-482.3529;79.3974;-292.8571
-486.6667;-560.0000;81.1966;-407.6923
-576.9231;-371.4286;80.7880;-700.0000
-661.5385;-486.6667;82.1429;-725.0000
-594.7368;-421.0526;81.6293;-214.2857
-417.6471;-450.0000;79.4809;-511.1111
-670.0000;-706.6667;79.4142;-158.8235
-661.5385;-500.0000;80.3731;-450.0000
-600.0000;-388.8889;81.6964;-518.7500
-633.3333;-560.0000;82.5326;-358.3333
-607.1429;-450.0000;80.7802;-200.0000
-400.0000;-450.0000;82.5751;-352.9412
-633.3333;-230.0000;81.3107;-633.3333
-492.3077;-450.0000;85.2499;-694.4444
-486.6667;-890.0000;85.7027;-492.3077
-358.3333;-511.1111;84.3687;-725.0000
-381.2500;-700.0000;83.0357;-511.1111
-300.0000;-478.9474;83.4418;-725.0000
-725.0000;-214.2857;83.0632;-746.1538
-407.6923;-371.4286;82.9735;-388.8889
-518.7500;-69.2308;80.3012;-371.4286
-547.0588;-238.4615;81.6443;-407.6923
-541.6667;-633.3333;83.4553;-587.5000
-371.4286;-633.3333;82.5255;-358.3333
-560.0000;-340.0000;83.4553;-395.0000
-541.6667;-407.6923;83.0150;-450.0000
-764.2857;-633.3333;83.0012;-327.7778
-450.0000;-486.6667;83.8893;-492.3077
-511.1111;-371.4286;81.7113;-600.0000
-511.1111;-511.1111;83.4687;-600.0000
-407.6923;-725.0000;84.7844;-388.8889
-450.0000;-340.0000;82.9527;-476.1905
-764.2857;-388.8889;82.5681;-371.4286
-358.3333;-407.6923;80.7802;-528.5714
-83.3333;-755.5556;79.9757;-576.9231
-633.3333;-358.3333;79.4726;-450.0000
-607.1429;-528.5714;81.2195;-450.0000
-421.0526;-492.3077;81.1813;-407.6923
-83.3333;-340.0000;80.8424;-780.0000
-371.4286;-340.0000;79.9107;-421.0526
-528.5714;-511.1111;81.7039;-633.3333
-528.5714;-413.3333;81.6517;-323.0769
-407.6923;-600.0000;83.0150;-633.3333
-572.2222;-450.0000;83.3674;-352.9412
-511.1111;-450.0000;82.5397;-587.5000
-223.5294;-560.0000;78.5453;-725.0000
-661.5385;-511.1111;80.8114;-492.3077
-746.1538;-292.8571;81.6890;-780.0000
-656.2500;-633.3333;82.1429;-340.0000
-607.1429;-486.6667;82.1356;-587.5000
-700.0000;-572.2222;81.2119;-450.0000
-541.6667;-340.0000;80.7958;-615.0000
-587.5000;-413.3333;80.3810;-560.0000
-725.0000;-230.0000;80.4207;-1000.0000
-340.0000;-417.6471;80.3012;-518.7500
-450.0000;-685.7143;79.9107;-450.0000
-312.5000;-600.0000;79.4393;-358.3333
-358.3333;-486.6667;81.2348;-800.0000
-340.0000;-547.0588;81.6667;-661.5385
-492.3077;-388.8889;82.0847;-450.0000
-587.5000;-633.3333;82.1718;-450.0000
-600.0000;-450.0000;82.9874;-560.0000
-482.3529;-363.1579;81.1966;-371.4286
-800.0000;-352.9412;79.4393;-200.0000
-528.5714;-500.0000;80.3969;-661.5385
-633.3333;-450.0000;81.2652;-830.7692
-600.0000;-633.3333;81.2576;-633.3333
-371.4286;-323.0769;80.7567;-486.6667
-725.0000;-486.6667;81.2348;-340.0000
-541.6667;-511.1111;81.2119;-300.0000
-528.5714;-661.5385;81.2880;-725.0000
-746.1538;-300.0000;80.8114;-300.0000
-413.3333;-560.0000;81.6443;-576.9231
-450.0000;-426.0870;82.0920;-560.0000
-518.7500;-305.2632;82.4969;-292.8571
-358.3333;-511.1111;82.5255;-340.0000
-633.3333;-706.6667;83.4620;-541.6667
-340.0000;-417.6471;83.3810;-607.1429
-633.3333;-706.6667;83.9024;-492.3077
-661.5385;-670.0000;83.9286;-492.3077
-450.0000;-541.6667;81.2195;-381.2500
-371.4286;-661.5385;83.8631;-541.6667
-340.0000;-541.6667;80.3412;-518.7500
-492.3077;-371.4286;81.2195;-661.5385
-587.5000;-661.5385;83.4754;-450.0000
-633.3333;-607.1429;81.2576;-560.0000
-450.0000;-600.0000;80.3969;-560.0000
-500.0000;-560.0000;80.7802;-388.8889
-340.0000;-528.5714;80.3092;-388.8889
-486.6667;-319.0476;80.7018;-238.4615
-518.7500;-500.0000;79.8699;-528.5714
-371.4286;-340.0000;78.5540;-511.1111
-358.3333;-381.2500;81.6517;-607.1429
-214.2857;-547.0588;82.0774;-842.8571
-842.8571;-706.6667;78.6148;-266.6667
-486.6667;-576.9231;82.1211;-500.0000
-492.3077;-746.1538;78.1161;-400.0000
-388.8889;-450.0000;79.4809;-700.0000
-388.8889;-600.0000;79.4893;-492.3077
-511.1111;-450.0000;79.9270;-633.3333
-633.3333;-450.0000;79.4476;-407.6923
-450.0000;-633.3333;80.8036;-560.0000
-511.1111;-450.0000;80.7332;-340.0000
-633.3333;-352.9412;79.8206;-413.3333
-423.8095;-560.0000;79.8780;-511.1111
-358.3333;-340.0000;78.0894;-327.7778
-560.0000;-450.0000;78.9495;-478.9474
-407.6923;-572.2222;82.0847;-407.6923
-661.5385;-352.9412;79.9026;-214.2857
-528.5714;-371.4286;80.7489;-312.5000
-607.1429;-175.0000;78.9923;-576.9231
-661.5385;-486.6667;81.1966;-340.0000
-492.3077;-266.6667;78.0983;-288.2353
-482.3529;-560.0000;79.9433;-340.0000
-505.0000;-576.9231;83.8893;-755.5556
-500.0000;-560.0000;78.5714;-560.0000
-633.3333;-656.2500;81.2119;-323.0769
-511.1111;-214.2857;81.1429;-450.0000
-518.7500;-340.0000;78.9495;-407.6923
-528.5714;-587.5000;80.3412;-560.0000
-607.1429;-486.6667;80.7645;-450.0000
-450.0000;-587.5000;78.6062;-607.1429
-450.0000;-536.8421;81.1889;-300.0000
-780.0000;-340.0000;80.3810;-725.0000
-547.0588;-230.0000;78.5714;-755.5556
-450.0000;-528.5714;79.4476;-541.6667
-633.3333;-661.5385;80.3252;-266.6667
-363.1579;-400.0000;80.2691;-611.7647
-388.8889;-560.0000;78.0894;-633.3333
-633.3333;-266.6667;81.6741;-816.6667
-450.0000;-511.1111;80.7332;-371.4286
-450.0000;-500.0000;82.1356;-725.0000
-492.3077;-407.6923;80.3012;-288.2353
-890.0000;-312.5000;80.3252;-528.5714
-486.6667;-633.3333;81.6741;-633.3333
-611.7647;-120.0000;79.8780;-407.6923
-572.2222;-407.6923;78.9409;-292.8571
-572.2222;-633.3333;82.1138;-1000.0000
-518.7500;-312.5000;80.2932;-450.0000
-560.0000;-417.6471;79.8617;-340.0000
-780.0000;-633.3333;81.6667;-358.3333
-371.4286;-842.8571;79.0603;-340.0000
-292.8571;-478.9474;80.7645;-450.0000
-547.0588;-450.0000;80.3492;-450.0000
-492.3077;-560.0000;80.3412;-560.0000
-725.0000;-266.6667;81.6143;-450.0000
-486.6667;-518.7500;82.0701;-486.6667
-560.0000;-292.8571;80.7096;-363.1579
-407.6923;-528.5714;81.5843;-352.9412
-363.1579;-500.0000;80.3172;-800.0000
-560.0000;-518.7500;80.7802;-153.8462
-340.0000;-243.7500;80.2530;-492.3077
-528.5714;-230.0000;80.7880;-528.5714
-547.0588;-528.5714;82.5893;-560.0000
-661.5385;-266.6667;82.0774;-450.0000
-633.3333;-528.5714;82.0628;-214.2857
-69.2308;-266.6667;79.3806;-541.6667
-656.2500;-371.4286;81.2500;-661.5385
-238.4615;-572.2222;81.5993;-388.8889
-600.0000;-371.4286;81.2728;-862.5000
-450.0000;-371.4286;80.3412;-587.5000
-764.2857;-358.3333;80.3492;-500.0000
-518.7500;-518.7500;79.8453;-541.6667
-505.0000;-450.0000;81.6069;-633.3333
-633.3333;-450.0000;81.1966;-547.0588
-600.0000;-371.4286;81.1966;-450.0000
-388.8889;-511.1111;78.5627;-230.0000
-528.5714;-417.6471;81.1813;-371.4286
-576.9231;-560.0000;80.7332;-352.9412
-746.1538;-560.0000;80.3172;-492.3077
-560.0000;-450.0000;81.2271;-576.9231
-633.3333;-560.0000;81.6741;-511.1111
-352.9412;-521.7391;80.2449;-340.0000
-400.0000;-492.3077;80.7489;-363.1579
-450.0000;-371.4286;80.3412;-587.5000
-352.9412;-656.2500;82.1138;-685.7143
-725.0000;-266.6667;80.7410;-395.0000
-486.6667;-450.0000;80.2851;-106.2500
-450.0000;-450.0000;80.3252;-450.0000
-706.6667;-266.6667;79.9107;-541.6667
-587.5000;-594.7368;82.5255;-560.0000
-518.7500;-541.6667;82.0920;-486.6667
-587.5000;-587.5000;81.2042;-450.0000
-700.0000;-518.7500;83.0150;-541.6667
-400.0000;-528.5714;81.6143;-300.0000
-312.5000;-670.0000;79.8371;-352.9412
-511.1111;-547.0588;77.2229;-200.0000
-450.0000;-371.4286;80.3332;-600.0000
-292.8571;-541.6667;81.6443;-417.6471
-421.0526;-500.0000;83.4418;-725.0000
-312.5000;-371.4286;80.7253;-312.5000
-633.3333;-450.0000;83.8762;-450.0000
-600.0000;-327.7778;83.4351;-685.7143
-200.0000;-450.0000;83.8697;-572.2222
-518.7500;-371.4286;83.8301;-450.0000
-600.0000;-482.3529;83.8631;-450.0000
-685.7143;-450.0000;81.2042;-476.1905
-576.9231;-500.0000;81.2728;-511.1111
-793.7500;-725.0000;83.0150;-300.0000
-633.3333;-486.6667;83.4013;-340.0000
-685.7143;-633.3333;81.7039;-388.8889
-407.6923;-358.3333;79.9107;-500.0000
-685.7143;-700.0000;81.2576;-230.0000
-594.7368;-358.3333;82.9666;-633.3333
-890.0000;-358.3333;81.2271;-352.9412
-633.3333;-528.5714;82.0920;-352.9412
-764.2857;-340.0000;82.5468;-576.9231
-700.0000;-352.9412;81.6517;-450.0000
-492.3077;-200.0000;82.1211;-780.0000
-685.7143;-547.0588;83.0219;-607.1429
-413.3333;-450.0000;80.2851;-285.0000
-358.3333;-541.6667;79.8862;-413.3333
-518.7500;-500.0000;82.0920;-518.7500
-521.7391;-352.9412;82.9248;-633.3333
-450.0000;-547.0588;80.3412;-500.0000
-528.5714;-450.0000;79.9189;-358.3333
-340.0000;-450.0000;82.0993;-500.0000
-238.4615;-407.6923;80.7567;-450.0000
-725.0000;-300.0000;82.5397;-560.0000
-450.0000;-450.0000;80.3092;-450.0000
-607.1429;-587.5000;83.8828;-576.9231
-358.3333;-413.3333;81.6293;-388.8889
-780.0000;-450.0000;82.5963;-358.3333
-450.0000;-300.0000;84.3241;-486.6667
-500.0000;-560.0000;83.4351;-417.6471
-300.0000;-492.3077;83.0357;-725.0000
-340.0000;-478.9474;84.7160;-478.9474
-358.3333;-685.7143;83.0357;-560.0000
-266.6667;-685.7143;83.9155;-541.6667
-607.1429;-587.5000;81.7335;-511.1111
-407.6923;-587.5000;81.6964;-528.5714
-528.5714;-358.3333;84.7658;-478.9474
-400.0000;-388.8889;82.1138;-500.0000
-500.0000;-652.6316;83.9024;-340.0000
-560.0000;-600.0000;83.9024;-371.4286
-450.0000;-633.3333;84.3687;-486.6667
-200.0000;-560.0000;83.9090;-492.3077
-633.3333;-541.6667;83.9090;-266.6667
-652.6316;-144.4444;83.9220;-266.6667
-633.3333;-528.5714;85.2619;-450.0000
-450.0000;-358.3333;83.4687;-528.5714
-670.0000;-607.1429;85.2499;-413.3333
-340.0000;-725.0000;84.7967;-371.4286
-500.0000;-413.3333;85.1837;-492.3077
-633.3333;-407.6923;82.1501;-450.0000
-400.0000;-607.1429;83.9286;-700.0000
-492.3077;-482.3529;84.7906;-600.0000
-560.0000;-350.0000;86.9743;-363.1579
-780.0000;-492.3077;82.1284;-340.0000
-725.0000;-528.5714;83.4687;-450.0000
-492.3077;-676.4706;85.6736;-323.0769
-685.7143;-266.6667;85.2259;-547.0588
-266.6667;-421.0526;84.3241;-670.0000
-400.0000;-528.5714;83.4821;-600.0000
-292.8571;-450.0000;83.4418;-842.8571
-381.2500;-388.8889;82.6034;-511.1111
-482.3529;-423.8095;84.7222;-292.8571
-94.1176;-400.0000;82.9527;-505.0000
-450.0000;-607.1429;84.3560;-340.0000
-450.0000;-450.0000;83.9286;-780.0000
-486.6667;-492.3077;83.9024;-358.3333
-486.6667;-541.6667;86.1438;-633.3333
-288.2353;-511.1111;84.3432;-560.0000
-633.3333;-450.0000;84.3750;-450.0000
-725.0000;-371.4286;86.5963;-725.0000
-576.9231;-633.3333;86.6071;-700.0000
-633.3333;-500.0000;86.1100;-300.0000
-700.0000;-450.0000;87.4695;-547.0588
-486.6667;-450.0000;87.0008;-611.7647
-594.7368;-292.8571;86.1156;-500.0000
-486.6667;-482.3529;87.0167;-700.0000
-528.5714;-381.2500;86.5799;-700.0000
-400.0000;-413.3333;85.6969;-576.9231
-450.0000;-417.6471;82.5255;-358.3333
-725.0000;-300.0000;85.2439;-633.3333
-685.7143;-421.0526;86.5690;-450.0000
-890.0000;-193.3333;84.3940;-862.5000
-541.6667;-511.1111;85.2259;-323.0769
-371.4286;-607.1429;84.7720;-518.7500
-413.3333;-413.3333;83.4283;-685.7143
-450.0000;-560.0000;83.4351;-450.0000
-323.0769;-607.1429;84.3241;-611.7647
-576.9231;-560.0000;83.9220;-528.5714
-560.0000;-587.5000;82.1429;-407.6923
-450.0000;-576.9231;84.7720;-633.3333
-511.1111;-518.7500;82.4898;-450.0000
-670.0000;-706.6667;83.4418;-352.9412
-633.3333;-266.6667;82.9735;-511.1111
-518.7500;-862.5000;82.1429;-633.3333
-120.0000;-511.1111;81.5993;-319.0476
-417.6471;-607.1429;82.5112;-243.7500
-238.4615;-292.8571;82.5326;-547.0588
-706.6667;-541.6667;85.2559;-800.0000
-685.7143;-617.3913;84.7720;-214.2857
-500.0000;-407.6923;81.6741;-560.0000
-607.1429;-633.3333;83.0081;-352.9412
-400.0000;-528.5714;82.1429;-400.0000
-486.6667;-700.0000;83.8367;-153.8462
-450.0000;-492.3077;82.5041;-478.9474
-780.0000;-576.9231;82.6245;-587.5000
-611.7647;-560.0000;80.7880;-400.0000
-450.0000;-600.0000;82.5751;-492.3077
-746.1538;-312.5000;79.9595;-511.1111
-417.6471;-358.3333;80.2530;-230.0000
-482.3529;-450.0000;80.7880;-388.8889
-600.0000;-500.0000;81.7113;-633.3333
-725.0000;-266.6667;83.4418;-706.6667
-700.0000;-746.1538;81.2500;-450.0000
-193.3333;-450.0000;79.8371;-292.8571
-576.9231;-450.0000;80.8269;-725.0000
-478.9474;-323.0769;81.1275;-285.0000
-541.6667;-528.5714;80.7489;-120.0000
-500.0000;-450.0000;81.1736;-492.3077
-407.6923;-413.3333;80.8114;-685.7143
-746.1538;-755.5556;82.1934;-528.5714
-358.3333;-670.0000;80.3492;-413.3333
-576.9231;-327.7778;79.8617;-400.0000
-450.0000;-250.0000;80.7410;-633.3333
-755.5556;-685.7143;82.1646;-560.0000
-746.1538;-312.5000;81.6368;-560.0000
-371.4286;-450.0000;79.8371;-417.6471
-600.0000;-492.3077;82.1356;-661.5385
-633.3333;-528.5714;81.6816;-486.6667
-340.0000;-633.3333;78.9837;-327.7778
-547.0588;-576.9231;80.3332;-388.8889
-560.0000;-633.3333;80.8114;-340.0000
-600.0000;-528.5714;81.2728;-862.5000
-450.0000;-388.8889;80.3412;-486.6667
-511.1111;-450.0000;79.0008;-492.3077
-536.8421;-587.5000;81.6293;-560.0000
-421.0526;-587.5000;82.4540;-395.0000
-800.0000;-780.0000;79.9838;-633.3333
-400.0000;-611.7647;80.7802;-500.0000
-633.3333;-492.3077;79.9514;-633.3333
-780.0000;-340.0000;79.9270;-450.0000
-1000.0000;-492.3077;80.8347;-700.0000
-676.4706;-407.6923;81.1966;-323.0769
-352.9412;-292.8571;80.7175;-656.2500
-288.2353;-450.0000;82.0335;-450.0000
-550.0000;-312.5000;78.9923;-388.8889
-511.1111;-890.0000;81.2271;-200.0000
-492.3077;-541.6667;78.5453;-450.0000
-421.0526;-576.9231;78.0894;-587.5000
-656.2500;-352.9412;79.8944;-780.0000
-560.0000;-358.3333;80.3012;-500.0000
-450.0000;-371.4286;78.5714;-541.6667
-175.0000;-381.2500;79.8780;-725.0000
-560.0000;-417.6471;80.3252;-661.5385
-830.7692;-450.0000;81.7113;-633.3333
-741.1765;-340.0000;82.0920;-500.0000
-450.0000;-478.9474;82.0920;-541.6667
-685.7143;-511.1111;81.6890;-528.5714
-661.5385;-450.0000;81.6368;-560.0000
-407.6923;-407.6923;79.8453;-388.8889
-450.0000;-500.0000;79.4142;-266.6667
-312.5000;-615.0000;79.4643;-312.5000
-312.5000;-340.0000;80.7332;-755.5556
-511.1111;-560.0000;80.7175;-292.8571
-541.6667;-450.0000;79.4809;-541.6667
-560.0000;-633.3333;82.0993;-450.0000
-492.3077;-725.0000;81.7039;-764.2857
-685.7143;-476.1905;79.4393;-400.0000
-560.0000;-312.5000;78.4841;-413.3333
-450.0000;-352.9412;79.8944;-492.3077
-352.9412;-417.6471;82.4755;-388.8889
-725.0000;-528.5714;82.5539;-450.0000
-670.0000;-266.6667;79.9433;-518.7500
-450.0000;-576.9231;80.7958;-541.6667
-725.0000;-518.7500;82.1501;-700.0000
-413.3333;-633.3333;82.5539;-676.4706
-327.7778;-486.6667;82.9039;-450.0000
-450.0000;-607.1429;80.3651;-633.3333
-358.3333;-407.6923;80.2932;-421.0526
-661.5385;-541.6667;80.3252;-413.3333
-587.5000;-500.0000;79.0349;-486.6667
-511.1111;-607.1429;80.4049;-685.7143
-816.6667;-238.4615;79.5059;-816.6667
-633.3333;-492.3077;80.3172;-243.7500
-572.2222;-560.0000;79.9189;-842.8571
-670.0000;-478.9474;79.8699;-358.3333
-511.1111;-340.0000;81.1736;-511.1111
-407.6923;-633.3333;79.0264;-725.0000
-670.0000;-371.4286;79.5059;-528.5714
-725.0000;-587.5000;80.3890;-358.3333
-890.0000;-633.3333;80.8657;-511.1111
-560.0000;-600.0000;79.0179;-413.3333
-381.2500;-706.6667;82.1065;-780.0000
-587.5000;-352.9412;78.5104;-266.6667
-511.1111;-266.6667;80.2610;-388.8889
-633.3333;-450.0000;81.2119;-492.3077
-450.0000;-685.7143;83.0081;-450.0000
-381.2500;-482.3529;82.4898;-547.0588
-576.9231;-323.0769;81.1352;-340.0000
-423.8095;-450.0000;81.1966;-340.0000
-388.8889;-518.7500;82.1211;-607.1429
-292.8571;-587.5000;79.0773;-528.5714
-340.0000;-670.0000;80.7958;-633.3333
-600.0000;-633.3333;79.9107;-576.9231
-700.0000;-352.9412;81.2119;-576.9231
-500.0000;-352.9412;79.4142;-450.0000
-312.5000;-450.0000;78.9238;-407.6923
-607.1429;-486.6667;79.8535;-450.0000
-352.9412;-450.0000;78.0448;-607.1429
-450.0000;-486.6667;81.1506;-518.7500
-900.0000;-312.5000;80.3969;-633.3333
-528.5714;-450.0000;79.4559;-511.1111
-816.6667;-153.8462;79.9270;-706.6667
-358.3333;-607.1429;79.8699;-633.3333
-706.6667;-450.0000;79.8944;-238.4615
-633.3333;-560.0000;81.1813;-340.0000
-486.6667;-300.0000;82.0920;-547.0588
-312.5000;-518.7500;81.2042;-780.0000
-417.6471;-450.0000;83.3878;-576.9231
-511.1111;-450.0000;84.2857;-560.0000
-580.9524;-486.6667;81.1813;-388.8889
-492.3077;-482.3529;79.4142;-450.0000
-300.0000;-492.3077;79.4309;-518.7500
-607.1429;-407.6923;81.6443;-450.0000
-417.6471;-482.3529;80.3012;-388.8889
-656.2500;-518.7500;83.8893;-560.0000
-388.8889;-725.0000;82.9874;-576.9231
-600.0000;-633.3333;79.9107;-450.0000
-478.9474;-266.6667;78.9409;-292.8571
-633.3333;-371.4286;81.6741;-890.0000
-560.0000;-830.7692;80.3651;-175.0000
-407.6923;-511.1111;79.4809;-541.6667
-600.0000;-407.6923;81.2348;-607.1429
-725.0000;-528.5714;80.8114;-388.8889
-350.0000;-576.9231;80.2610;-323.0769
-450.0000;-450.0000;81.1506;-288.2353
