action = 0;action = 180
-224.0310;82.3703
-188.2759;82.2505
-182.0513;81.2287
-234.0741;81.8605
-197.2973;83.6310
-147.5000;80.7265
-124.4898;82.2354
-135.1145;80.9624
-188.6525;83.2132
-208.3333;84.2061
-232.8947;83.6031
-221.4286;85.9335
-171.2329;78.5047
-198.6755;84.0783
-195.8621;82.2505
-186.9565;82.3031
-130.0654;81.7213
-188.2759;85.9873
-238.4615;84.6835
-195.5224;83.7278
-171.2329;79.9065
-153.8462;80.9705
-123.0769;80.8655
-178.9855;81.8374
-218.8406;82.7688
-199.2647;82.7834
-148.3871;84.9893
-103.9735;82.6735
-193.8931;82.8198
-171.3333;83.6170
-173.1034;85.5202
-221.4286;85.4646
-193.3333;81.3953
-221.1180;84.9508
-166.6667;80.0253
-186.9565;80.4403
-223.5294;84.1794
-180.3922;82.1900
-139.7436;84.0444
-149.6933;84.9380
-135.7143;79.4915
-172.8682;80.5146
-127.8571;81.3559
-180.6897;83.6518
-219.8582;85.0784
-232.3741;86.4888
-217.9688;82.3777
-169.0647;80.8979
-187.3134;81.8681
-159.2857;83.2203
-240.8451;85.5386
-180.6897;81.7834
-161.5385;82.7323
-139.1304;79.5089
-242.7536;85.0974
-205.5556;83.1919
-210.6870;82.3554
-166.0131;85.4708
-170.8955;84.1927
-175.0000;82.6956
-151.4286;81.3559
-139.1304;80.4403
-209.8592;85.0721
-172.9927;79.5176
-157.8125;80.0590
-204.0650;82.4148
-169.0647;80.8979
-180.2548;84.0376
-171.2329;79.9065
-260.8000;81.4737
-138.4615;83.1990
-141.8440;82.7469
-169.3878;84.1054
-145.3237;82.2956
-232.8947;86.8825
-182.2368;84.0716
-139.4558;82.2354
-197.7444;84.6641
-168.8889;81.3953
-157.9310;80.8493
-169.0647;81.3638
-161.5385;83.6657
-157.9310;79.4480
-243.7500;82.3777
-206.9767;82.3703
-213.1387;80.9141
-165.5172;79.9151
-154.4218;81.7680
-147.8873;81.3401
-176.6467;82.0832
-190.1840;85.8793
-190.7143;79.9576
-210.6870;81.8911
-202.1127;83.6726
-201.9608;83.1274
-236.1111;83.6587
-244.7761;84.6577
-211.1842;82.1976
-204.2553;80.4154
-168.8889;83.2558
-139.4558;81.7680
-182.8571;86.0169
-173.2026;85.0021
-178.8732;80.8736
-172.9927;79.9831
-208.3333;83.2770
-197.2973;85.0340
-186.1789;81.9520
-198.6755;84.0783
-136.2963;81.3953
-98.0000;81.2766
-156.1644;81.7757
-131.5789;80.0169
-123.5772;78.7127
-252.9851;80.0085
-209.6296;81.8605
-169.5364;81.7369
-176.8212;83.1418
-182.6389;85.0594
-159.2857;83.6864
-198.5714;82.2881
-200.0000;86.8713
-127.8571;83.6864
-182.8571;86.0169
-114.0940;84.0919
-190.7143;82.2881
-152.4590;80.5719
-175.0000;79.1315
-105.7554;80.4320
-161.5385;81.3322
-192.4051;83.0914
-175.0000;86.4140
-200.7813;83.7690
-152.7027;81.2925
-126.0274;79.4393
-198.0645;85.4584
-187.3134;81.8681
-152.2293;82.6291
-214.2857;82.7542
-200.0000;81.4189
-182.8571;84.1525
-228.4722;86.4601
-165.2482;84.6121
-178.6667;85.4894
-161.9048;82.2354
-209.1503;87.3455
-142.6471;79.9915
-175.0000;83.2203
-147.6821;81.7369
-222.1429;81.3559
-194.9275;78.5775
-165.7718;82.6882
-165.7718;85.4955
-125.6410;83.5751
-189.8649;85.5017
-133.5616;81.3084
-157.5949;84.5004
-176.9784;82.2956
-162.3077;82.3629
-186.6197;83.6726
-161.1511;84.1593
-201.6129;81.9444
-182.6389;83.6587
-231.5068;86.4486
-187.3134;79.5435
-243.2624;83.6795
-218.1818;78.2682
-181.0219;81.3796
-236.7347;87.8453
-125.4658;79.3074
-175.0000;83.6587
-178.8732;83.2061
-146.9388;81.7680
-128.8000;77.7684
-183.8710;84.9893
-210.8696;85.0974
-182.4324;82.6956
-197.9167;82.2581
-161.2500;82.6068
-146.9388;81.3005
-186.0000;85.9574
-219.0840;83.2841
-136.9231;80.5063
-155.4839;82.6439
-166.9118;78.5956
-172.9927;81.3796
-144.4444;84.0648
-123.0769;80.3988
-254.1096;83.6449
-208.6331;82.2956
-199.1228;79.2540
-195.8621;85.0531
-144.4444;82.3256
-183.5938;80.0590
-162.6866;80.9383
-148.1203;81.4111
-156.1644;80.8411
-135.7143;80.8898
-186.9565;83.2345
-127.3333;82.2128
-135.1145;78.6408
-230.7692;85.9992
-179.1045;81.4032
-147.5000;80.5882
-209.8592;86.4716
-145.3237;83.2274
-178.9855;85.5631
-198.5714;85.5508
-185.7143;87.8090
-185.7143;86.4024
-127.8571;81.8220
-180.5369;85.0276
-180.5369;84.5598
-189.8649;85.0340
-181.2030;81.8758
-207.6923;84.5991
-148.6301;79.4393
-152.5926;78.6047
-176.9231;84.1324
-187.2611;87.7934
-190.7143;86.4831
-206.4286;83.6864
-218.8406;82.3031
-163.3803;79.4741
-166.9118;83.2487
-212.0567;86.9436
-188.2759;83.1847
-153.8462;85.0658
-150.7353;80.4569
-204.7297;85.0340
-223.9726;85.0467
-146.9388;80.8330
-181.0219;82.7761
-211.0345;82.7176
-140.8759;78.5865
-180.3922;83.5961
-185.4962;82.8198
-254.1096;86.4486
-169.2308;81.7989
-158.8235;83.1274
-215.3333;85.9574
-211.1842;86.4140
-194.9275;82.7688
-172.9927;81.8451
-146.1538;83.6657
-186.6197;82.7396
-164.9635;83.2416
-176.9231;85.0658
-129.8507;80.4734
-151.9084;82.3554
-124.6479;84.1391
-139.1304;78.5775
-195.8621;84.1189
-171.3333;82.2128
-187.3134;82.7980
-166.6667;83.2770
-142.7586;82.7176
-157.4468;81.8143
-135.7143;80.8898
-148.1203;81.4111
-155.6338;82.2731
-121.4765;80.3488
-217.7778;83.2558
-173.1034;86.4544
-150.6329;84.5004
-164.3411;83.7621
-132.3944;79.4741
-131.5789;81.2606
-204.2553;84.1458
-96.4286;78.0932
-230.8271;84.1994
-130.7692;78.9987
-150.7353;82.3181
-148.6301;83.6449
-206.8027;84.5729
-223.0769;82.7323
-203.7313;80.4734
-181.6000;80.0842
-230.7692;85.0658
-173.0496;80.8817
-260.9375;81.4503
-215.4412;80.4569
-169.0647;80.8979
-172.9927;84.6382
-164.5570;84.0307
-190.2778;84.5925
-160.7407;83.2558
-185.1852;84.9444
-212.1622;82.2279
-183.0882;81.3875
-142.6471;79.9915
-157.2581;78.2407
-171.2329;81.7757
-175.0000;84.2061
-102.6316;80.3237
-169.0647;83.6934
-199.2000;82.8632
-138.4615;81.7989
-159.2857;80.8898
-198.5714;84.6186
-140.1408;80.4071
-144.4444;79.5349
-216.5468;86.4888
-194.3662;82.7396
-224.4604;82.2956
-264.0288;84.1593
-109.8684;79.8552
-186.9565;83.2345
-164.3411;82.8342
-184.1060;83.1418
-178.7671;83.6449
-158.3333;83.2770
-233.3333;85.5997
-135.1724;84.1189
-208.2803;85.4460
-236.5672;82.3331
-194.9275;83.2345
-173.1034;79.4480
-203.7313;81.8681
-176.8707;86.9103
-164.3411;81.9064
-221.7687;85.0404
-157.2581;79.6296
-171.1268;80.8736
-180.6897;81.3163
-204.2553;81.3480
-217.4497;84.0919
-222.1429;83.2203
-207.1429;83.5891
-178.5714;83.5891
-181.0219;80.4486
-184.6154;82.2656
-95.0355;79.4828
-210.8696;82.3031
-160.5263;82.1976
-244.2177;82.7029
-193.8931;78.6408
-191.8367;84.1054
-142.0000;79.8723
-227.6596;85.0784
-224.4604;86.0229
-225.9259;83.7209
-154.4218;83.1704
-227.6596;85.0784
-241.3793;84.1189
-185.1852;83.5329
-171.4286;81.7136
-177.0992;81.8911
-168.2927;80.5637
-160.1351;84.5663
-214.2857;83.7347
-188.0952;82.3926
-139.4558;80.3655
-118.4397;78.5502
-269.6000;80.5474
-90.9722;75.7216
-147.2868;78.6588
-183.5938;78.2040
-227.4809;82.3554
-158.3893;81.7524
-206.4286;82.7542
-150.7353;80.9222
-128.4615;78.1857
-151.4286;80.4237
-182.6389;81.7912
-165.7718;78.9451
-173.0496;79.4828
-154.4776;79.5435
-200.7194;79.9661
-191.8367;81.3005
-185.4962;80.9624
-116.9014;80.4071
-149.6454;80.8817
-200.6667;84.5532
-162.3077;80.5063
-186.3014;81.7757
-169.3878;77.0931
-175.0000;84.0716
-194.2675;82.6291
-95.0355;80.4154
-165.5172;81.7834
-206.8027;86.9103
-130.7692;81.7989
-123.1884;82.7688
-138.8158;84.5400
-183.0882;84.1794
-110.2941;79.9915
-172.9323;83.7347
-220.4724;82.8487
-150.7353;79.9915
-166.9118;83.7140
-186.3014;84.5794
-253.8462;84.1324
-134.0426;79.4828
-154.4218;81.7680
-158.3333;80.9544
-118.5897;82.1672
-193.3333;86.4255
-182.4324;83.6310
-125.8278;84.0783
-161.5385;82.2656
-236.7347;86.9103
-208.6331;82.2956
-198.5714;83.6864
-190.5660;85.9035
-160.8974;84.9829
-149.6454;80.4154
-128.1481;78.1395
-224.4604;86.0229
-169.2308;82.7323
-167.5676;82.2279
-175.0000;81.2925
-144.4444;82.2581
-127.5862;82.2505
-164.2857;83.5891
-201.2739;87.3239
-140.8759;82.7761
-168.5039;79.6039
-197.2973;84.5663
-173.2026;85.0021
-135.7143;80.4237
-136.2416;81.2846
-171.3333;83.6170
-167.7632;85.9455
-173.1544;85.4955
-157.9310;83.1847
-169.2308;83.1990
-213.0769;84.2194
-144.4444;81.7912
-232.3741;82.7615
-197.2973;81.2925
-173.1034;80.8493
-202.5000;83.0769
-188.6525;84.1458
-123.1884;82.3031
-164.6617;81.8758
-172.9927;80.4486
-222.1429;84.6186
-132.8467;81.8451
-147.6821;82.6735
-142.7586;80.8493
-173.2026;83.5961
-207.1429;85.9335
-167.3611;82.7250
-166.9118;81.8528
-227.2152;84.0307
-232.8947;84.5400
-175.0000;81.3875
-147.1014;81.3717
-167.1429;82.7542
-153.8462;83.1990
-164.9635;81.8451
-158.3333;81.4189
-181.3953;80.9785
-156.9343;78.1210
-196.1538;83.7553
-226.8116;88.3573
-207.3529;84.6447
-157.9310;83.1847
-173.1544;84.5598
-160.7407;79.0698
-132.8467;81.8451
-164.2857;86.4024
-157.1429;84.0580
-224.0310;83.7621
-184.8921;81.3638
-156.3910;81.8758
-181.6000;81.4737
-226.4516;85.4584
-163.6986;82.2430
-167.3611;83.1919
-172.9323;83.7347
-149.0566;81.6745
-214.2857;83.6864
-234.4595;86.4371
-137.4101;79.5002
-121.4286;81.2447
-163.6986;84.1121
-173.2026;85.0021
-195.8621;84.5860
-194.7712;84.0648
-216.8000;82.8632
-130.0654;83.1274
-160.7407;80.9302
-173.2026;85.0021
-202.5000;84.9573
-212.0567;82.2806
-202.1127;79.0076
-184.1060;84.5466
-114.0940;79.4130
-186.3014;85.9813
-0.8333;74.5798
-197.9167;85.5263
-156.3910;81.8758
-154.9669;82.6735
-173.0496;84.1458
-181.0219;83.2416
-210.6870;84.6771
-178.8732;82.7396
-252.3438;83.7690
-159.7222;80.3905
-143.6242;78.9451
-187.9195;83.6240
-131.5789;80.0169
-144.4444;82.8559
-212.2581;87.8038
-203.9474;84.5400
-180.8511;79.9491
-158.3893;83.1561
-186.9565;83.2345
-156.9343;82.3106
-217.7778;86.0465
-138.4615;83.6657
-135.7143;84.1525
-207.3529;86.0406
-88.3562;81.3084
-154.9669;84.0783
-157.9310;81.7834
-110.6383;80.4154
-180.0000;85.8672
-164.9635;83.2416
-199.3197;88.7803
-230.8943;84.2659
-249.6124;88.8655
-163.1902;85.8793
-156.1644;83.1776
-131.9728;80.8330
-161.5385;83.6657
-171.3333;82.2128
-140.3974;83.1418
-172.9323;82.8052
-200.0000;81.8834
-167.1429;81.8220
-236.1111;86.9270
-197.9167;84.1256
-170.7692;82.3629
-266.6667;83.7003
-149.6454;80.8817
-231.6176;80.4569
-220.8333;82.7250
-164.2857;84.0580
-214.2857;84.1054
-126.2411;82.2806
-186.3014;83.1776
-238.9937;85.4336
-190.2778;85.5263
-153.2895;83.1346
-219.8582;83.6795
-213.0769;82.3629
-204.0650;81.9520
-182.2368;85.9455
-148.9051;83.2416
-164.2857;85.9335
-160.8974;85.4522
-181.3953;79.1227
-155.2000;82.4000
-192.3077;86.4658
-189.9225;81.9064
-176.8707;81.3005
-145.4545;80.5801
-161.1511;82.2956
-175.0000;84.5400
-190.7143;82.7542
-170.8955;82.7980
-211.9403;80.9383
-187.2611;84.9765
-182.6389;82.7250
-184.8921;84.1593
-142.6471;80.9222
-225.9259;84.1860
-167.3611;83.1919
-191.1765;84.6447
-180.6897;83.6518
-152.5926;84.6512
-217.6056;86.0051
-180.6897;84.1189
-169.3878;84.1054
-182.6389;81.3243
-153.8462;81.7989
-153.2374;84.6252
-162.5806;82.6439
-225.3521;85.5386
-191.6667;82.8125
-240.4762;81.9292
-145.2703;80.3571
-224.3590;85.9215
-166.8639;86.7868
-160.3053;82.8198
-187.3134;82.7980
-122.9730;81.7602
-141.2903;84.5203
-156.3910;81.4111
-165.5172;80.8493
-193.3333;84.1860
-179.1045;85.1226
-167.1429;83.6864
-165.7718;84.0919
-202.2901;83.2841
-131.1594;81.3717
-194.9275;82.7688
-161.1511;82.2956
-209.8592;84.6056
-139.4118;84.4206
-209.1503;85.0021
-229.1971;82.3106
-193.8356;83.1776
-107.8740;78.6768
-152.0833;84.1256
-222.1429;85.0847
-201.2739;83.0986
-171.1268;82.7396
-209.8592;79.4741
-200.6211;83.5400
-230.8271;79.5522
-204.8193;84.9186
-197.7444;82.3405
-192.7419;81.0185
-197.2973;83.1633
-164.0000;83.6170
-191.6667;82.3480
-205.1095;84.1727
-131.1594;81.8374
-239.5973;85.9634
-193.3333;82.3256
-126.7176;80.0338
-163.3803;81.8066
-202.1127;81.8066
-139.8496;80.4816
-201.3699;83.6449
-170.4918;81.0345
-146.1538;82.7323
-198.6755;85.4832
-178.8732;81.3401
-157.8125;80.9865
-163.6986;83.1776
-197.7444;82.3405
-121.5827;82.7615
-190.2778;83.6587
-235.1563;82.8415
-190.2778;84.5925
-202.1127;83.2061
-157.4468;82.2806
-147.8873;82.7396
-169.0647;82.2956
-189.0511;82.7761
-162.2517;85.9515
-177.1654;78.6768
-128.1481;80.9302
-192.3077;85.9992
-216.5468;85.0911
-231.6176;86.0406
-187.6923;82.8270
-188.6525;82.2806
-183.8710;84.5203
-221.1679;85.5692
-190.7143;83.6864
-211.9403;83.7278
-183.5938;82.8415
-189.8649;85.0340
-151.6340;81.7213
-183.0882;83.7140
-172.9323;79.0875
-124.6479;79.4741
-169.0647;84.1593
-157.8125;82.8415
-165.2482;81.8143
-167.5676;81.7602
-203.7313;82.3331
-176.8707;82.7029
-139.1304;82.1291
-190.2778;83.6587
-261.4286;86.4831
-163.3803;82.2731
-188.6525;83.6795
-200.0000;79.9321
-210.6870;77.7121
-194.9275;82.3031
-192.3077;81.7989
-194.7712;83.5961
-218.6207;84.5860
-190.1840;84.4673
-212.1622;85.0340
-202.5000;81.5126
-206.8027;83.1704
-171.3333;83.6170
-134.0426;82.7469
-160.7407;82.3256
-145.2229;83.0986
-217.6056;87.8711
-200.0000;83.5891
-156.9343;80.9141
-191.1765;79.9915
-212.1622;81.2925
-209.3750;81.4503
-161.1511;80.4320
-201.3699;84.1121
-175.0000;79.0963
-180.8511;79.4828
-145.3237;81.8297
-202.5000;84.0171
-203.7313;79.5435
-248.2014;82.2956
-163.6986;78.5047
-209.8592;79.4741
-175.0000;83.2203
-191.8367;83.6379
-243.7500;83.7690
-161.9048;80.5392
-289.7638;86.5571
-157.1429;84.5269
-197.2973;84.0986
-139.1304;84.6317
-169.5364;84.0783
-172.7273;82.4296
-142.6471;84.6447
-203.4483;87.8556
-95.0355;79.9491
-182.6389;84.5925
-193.8931;79.5694
-153.8462;84.9829
-186.0000;85.4894
-209.8592;81.3401
-229.2517;85.0404
-164.3411;80.5146
-163.0435;82.3031
-203.9474;84.5400
-217.6056;80.4071
-169.3878;85.5079
-175.0000;80.4569
-118.3824;79.0609
-208.9041;83.6449
-200.0000;81.5048
-216.4384;84.1121
-122.9730;78.9541
-181.8750;80.7265
-187.3134;80.4734
-182.2368;84.0716
-134.7561;81.1644
-210.8696;82.3031
-189.4737;85.9455
-115.9509;82.1138
-225.3521;86.4716
-198.5714;86.0169
-171.0145;85.0974
-185.1852;85.8854
-245.2555;87.4312
-197.0803;83.2416
-199.2000;82.4000
-93.2432;82.2279
-184.8921;85.5570
-111.5385;82.3629
-217.6056;86.0051
-205.1095;85.5692
-145.2229;83.5681
-134.1935;84.5203
-171.3333;85.9574
-152.7027;85.9694
-163.3803;79.9406
-184.6154;84.5991
-221.5385;86.5401
-187.5817;85.9395
-175.0000;84.0986
-127.8571;81.8220
-175.0000;83.6587
-145.4545;79.6553
-118.6335;83.5400
-192.8058;83.6934
-177.0992;82.8198
-214.2857;82.8052
-197.7444;82.3405
-176.8212;84.5466
-122.9730;81.7602
-203.4483;85.5202
-156.1644;83.6449
-192.8058;79.9661
-150.3448;82.2505
-164.0000;79.8723
-226.4516;84.5203
-249.6689;85.4832
-222.6667;85.9574
-160.3053;80.9624
-194.7712;85.0021
-235.4610;82.7469
-166.9118;81.3875
-266.6667;85.5814
-194.3662;80.4071
-178.7671;84.5794
-213.0769;83.7553
-181.2030;80.4816
-152.7950;84.4805
-248.5915;86.4716
-175.0000;84.2061
-186.3014;87.3832
-153.8462;79.5781
-162.2093;85.3522
-213.0769;79.1139
-234.4595;85.0340
-196.4539;83.6795
-167.7632;84.0716
-173.1544;84.5598
-135.7143;77.7591
-175.0000;80.9222
-126.4706;80.9222
-218.6207;86.4544
-213.0769;84.2194
-131.5789;85.0085
-185.4962;84.6771
-190.7143;84.6186
-230.8271;79.5522
-149.3333;80.3404
-151.4286;84.1525
-161.5385;83.1990
-195.5224;81.8681
-184.8921;84.6252
-173.1034;83.6518
-166.0131;84.5334
-166.6667;78.6318
-189.0511;81.3796
-187.9195;83.1561
-180.8511;84.1458
-188.2759;83.1847
-197.2973;84.5663
-151.4286;81.3559
-156.9343;81.3796
-200.6211;86.3617
-168.8889;83.2558
-180.1242;82.5994
-207.6923;82.7323
-181.0219;80.9141
-205.9603;84.5466
-168.8889;81.8605
-185.7143;84.0580
-209.1503;82.1900
-112.1429;79.9576
-180.5369;85.4955
-179.1045;79.5435
-180.3922;83.1274
-173.0496;79.9491
-172.9927;79.9831
-201.4815;80.9302
-221.1679;81.3796
-161.9048;78.9630
-153.8462;79.9321
-200.7194;82.2956
-186.9565;81.8374
-164.3411;82.3703
-183.8710;85.4584
-150.0000;80.4899
-164.0000;83.1489
-145.3846;81.4346
-192.8058;84.6252
-161.5385;82.2656
-191.8367;84.1054
-195.3020;85.9634
-152.0833;84.5925
-133.1126;84.0783
-151.6340;83.5961
-118.4932;83.6449
-168.8889;82.7907
-153.8462;80.8655
-135.7143;79.4915
-155.0725;81.8374
-192.8058;84.1593
-215.3333;84.0851
-195.3020;84.0919
-153.8462;82.2656
-165.5172;80.8493
-214.2857;85.9335
-199.2000;80.5474
-169.5364;85.4832
-227.4809;83.7484
-214.2857;79.1491
-227.3810;89.1509
-257.9365;83.3193
-165.7718;84.0919
-209.8592;83.6726
-227.8146;84.0783
-237.3333;85.9574
-161.5385;80.3988
-173.1544;83.6240
-167.1429;81.3559
-190.7143;80.4237
-211.1842;85.4770
-172.8682;84.6900
-171.1268;81.8066
-158.8235;83.3683
-121.7742;81.0185
-140.8759;82.7761
-126.4706;80.4569
-186.9565;82.3031
-202.2901;81.4268
-182.8571;82.2881
-173.0496;84.6121
-156.1644;82.2430
-222.1429;84.1525
-141.0959;81.7757
-219.5946;85.5017
-143.5714;82.7542
-136.8056;83.6587
-117.2840;84.0034
-158.0247;82.1215
-163.3803;81.8066
-206.8027;84.5729
-159.7222;80.8574
-181.2030;80.4816
-171.2329;82.2430
-216.4384;86.4486
-194.9275;83.2345
-183.3333;82.8125
-178.6667;84.5532
-164.6617;81.4111
-231.5068;84.1121
-200.6667;83.1489
-173.1034;83.6518
-171.2329;83.1776
-140.3974;81.2686
-192.8058;82.2956
-225.6579;85.0085
-173.1034;85.0531
-144.4444;81.8605
-150.4065;80.1010
-189.0511;86.0347
-145.2703;81.7602
-224.0310;81.9064
-197.0803;79.5176
-202.1127;83.6726
-198.6755;83.6100
-139.1304;80.9060
-157.1429;82.1824
-169.8113;85.9035
-185.1852;81.8605
-176.9784;81.8297
-196.4539;83.2132
-128.8000;80.0842
-178.7671;83.6449
-224.4604;85.0911
-292.8571;88.3475
-218.6207;85.9873
-185.4430;83.5611
-180.5369;84.5598
-171.5190;85.4398
-171.3333;85.9574
-188.6525;82.2806
-190.9677;85.4584
-214.2857;82.3405
-188.6525;81.3480
-211.9403;80.4734
-200.7194;82.7615
-186.5546;78.7484
-244.2177;85.0404
-155.0725;81.8374
-159.7222;81.7912
-213.2450;85.0149
-152.7027;81.7602
-173.0496;82.2806
-182.8571;84.1525
-245.7143;86.9492
-197.7444;82.3405
-197.0803;85.1037
-161.1511;83.2274
-175.0000;83.7140
-177.0370;81.3953
-159.7222;83.1919
-162.5806;82.1748
-177.0370;81.8605
-193.8931;82.3554
-150.0000;80.4899
-175.0000;83.7690
-224.0310;83.2982
-153.8462;81.3322
-149.2188;78.6678
-136.2963;80.4651
-216.4384;84.1121
-164.0000;82.2128
-172.8682;79.1227
-167.5676;82.6956
-184.6154;85.0658
-213.1387;82.7761
-196.1538;80.9705
-209.6296;85.1163
-109.5238;80.5392
-172.9927;83.7072
-156.3910;80.9463
-182.6389;82.2581
-230.0000;85.9574
-208.0000;84.5532
-172.9927;84.1727
-224.4604;82.7615
-198.5714;85.5508
-168.7023;79.5694
-159.3496;80.1010
-140.8759;81.3796
-213.1387;81.8451
-152.0833;79.4567
-237.2263;84.1727
-203.4483;81.3163
-218.8406;82.7688
-190.2778;83.1919
-127.5862;83.6518
-132.0313;80.9865
-161.9048;82.2354
-172.8682;81.4424
-150.7353;83.7140
-170.8955;81.8681
-171.0145;82.7688
-153.8462;84.1324
-166.0131;84.5334
-195.3020;84.5598
-196.1538;79.5781
-168.7023;79.5694
-223.0159;83.7826
-178.8732;84.6056
-187.3134;82.7980
-127.8571;80.8898
-132.8467;81.3796
-171.4286;81.7136
-190.2778;86.4601
-99.2754;77.6461
-167.9487;83.5751
-189.8649;81.7602
-183.4356;82.5845
-200.0000;81.7989
-173.2484;84.9765
-108.1081;80.8248
-138.0597;79.0786
-196.4539;81.3480
-173.1544;83.6240
-160.7407;84.6512
-103.9735;82.2052
-149.3333;82.6809
-171.2329;83.6449
-138.0597;80.9383
-100.6757;82.2279
-178.8732;81.8066
-189.8649;84.0986
-177.0370;81.3953
-157.1429;84.5269
-186.6197;80.4071
-228.4722;86.4601
-163.3803;82.2731
-159.8425;78.6768
-198.0645;83.1130
-175.0000;80.9865
-186.3014;83.6449
-190.7143;81.3559
-179.3651;81.9292
-235.0993;85.9515
-186.3014;82.7103
-226.8116;84.1660
-217.6056;83.2061
-189.4737;79.5522
-213.1387;82.3106
-145.2703;80.3571
-149.6454;79.4828
-212.0567;80.8817
-202.8986;81.8374
-209.3750;81.4503
-163.3803;78.5411
-214.2857;82.3405
-199.3197;85.0404
-157.4468;82.7469
-138.2166;81.2207
-197.9167;83.1919
-165.5172;83.1847
-213.1944;82.7250
-196.1538;82.6365
-192.8571;82.6513
-216.5468;83.2274
-184.6154;82.2656
-154.4218;83.6379
-171.3333;83.1489
-172.8682;82.3703
-161.9048;82.7029
-205.9603;85.4832
-155.0725;80.9060
-212.0567;79.4828
-223.9726;79.9065
-233.7931;82.2505
-200.7194;82.7615
-176.8707;83.6379
-186.6197;77.1416
-155.8140;77.7309
-175.0000;81.3559
-165.2482;79.4828
-202.1127;82.2731
-235.8779;80.9624
-196.4539;81.3480
-159.7222;79.4567
-202.1127;82.7396
-191.8367;80.3655
-199.4083;84.4273
-153.8462;78.6498
-110.2941;79.0609
-164.5570;84.9701
-153.8462;81.4346
-218.8406;85.0974
-187.9195;84.0919
-169.2308;80.3988
-146.1538;82.7323
-193.8356;82.7103
-200.7813;81.9140
-189.1026;87.7986
-200.0000;84.1324
-194.7712;84.0648
-150.0000;82.1824
-139.1304;80.4403
-136.2416;82.6882
-163.3803;81.3401
-215.5738;81.9596
-164.0000;81.9368
-205.1095;82.7761
-161.5385;80.3988
-115.5405;80.8248
-206.0150;82.3405
-208.0000;85.4894
-173.1034;83.6518
-131.9728;79.8980
-152.7027;83.1633
-186.6667;87.2805
-179.1045;81.4032
-143.5115;78.1764
-173.2484;85.9155
-153.1746;81.4659
-130.2326;78.6588
-191.6667;83.2770
-163.0435;83.2345
-172.8682;82.3703
-148.9051;82.7761
-156.1644;83.6449
-169.0647;79.5002
-161.5854;82.5771
-200.0000;85.5325
-110.1911;80.7512
-153.8462;82.7323
-161.9048;83.1704
-182.6389;84.1256
-245.2555;84.1727
-186.6197;84.1391
-186.9565;83.5400
-195.5224;82.3331
-152.5926;80.9302
-131.9728;81.7680
-133.8583;79.6039
-138.4615;81.7989
-241.3793;86.4544
-237.2263;85.5692
-205.1095;84.1727
-130.0654;82.1900
-155.6338;82.2731
-177.0370;79.0698
-182.8571;82.7542
-237.8571;83.2203
-146.0526;81.7291
-183.8710;83.3333
-153.8462;82.3629
-151.6340;83.1274
-173.0496;84.1458
-205.5556;84.1256
-165.2482;80.4154
-206.4286;84.6186
-172.9927;80.9141
-141.2903;79.8294
-207.6923;81.7989
-167.5676;83.1633
-149.3333;83.1489
-176.9784;83.2274
-197.9167;84.5925
-121.5278;78.0560
-261.4286;88.3475
-143.6242;80.8167
-152.0833;81.7912
-159.3496;78.7127
-175.0000;81.2925
-163.0435;83.2345
-145.9627;84.4805
-164.0000;81.7447
-204.4025;85.9035
-201.3699;86.4486
-186.0000;86.4255
-173.1034;82.7176
-193.3333;80.9302
-180.6897;84.5860
-145.2703;84.5663
-199.3197;85.0404
-186.9565;84.1660
-152.5926;80.9302
-227.4809;84.2127
-155.6338;84.6056
-140.6250;80.5228
-105.7554;79.9661
-238.4615;84.5991
-167.3611;82.7250
-172.9323;81.8758
-176.9231;81.3322
-171.3333;81.2766
-171.0145;80.4403
-226.2069;85.0531
-169.3878;80.8330
-184.8921;81.8297
-149.6454;80.4154
-186.9565;84.1660
-138.0597;82.7980
-139.8496;82.3405
-171.1268;84.6056
-149.3333;83.6170
-140.1408;83.2061
-166.6667;81.8834
-210.0671;86.8992
-178.6667;84.5532
-239.0977;86.5230
-155.6338;82.2731
-188.6525;84.6121
-155.0725;85.0974
-197.7444;83.7347
-126.0274;82.2430
-149.3333;84.0851
-186.9565;83.7003
-179.2308;80.5063
-210.8696;83.2345
-196.4539;82.7469
-120.0000;80.4237
-217.4497;83.6240
-227.6596;83.6795
-217.9688;81.4503
-144.4444;81.2527
-213.1944;85.5263
-176.8707;79.4305
-207.3529;82.3181
-103.7037;80.9302
-200.6211;86.3617
-161.9048;80.5392
-160.1351;83.1633
-207.3529;86.0406
-186.0000;85.0213
-164.2857;85.9335
-144.4444;83.6587
-176.8707;83.6379
-205.1095;85.1037
-147.1014;82.7688
-162.6866;82.7980
-85.8108;80.3571
-156.6667;81.2766
-224.0310;82.8342
-176.9231;82.7323
-202.2901;80.0338
-157.9310;80.8493
-175.0000;81.8528
-224.8322;83.6240
-180.8511;82.2806
-167.3611;81.7912
-197.9167;82.7250
-202.8986;83.2345
-192.3077;84.1324
-155.9748;84.0239
-125.6410;82.1672
-200.0000;81.7989
-216.6667;78.6318
-223.5294;84.0648
-231.8966;81.5436
-163.3803;86.4716
-225.3521;88.8041
-178.5714;84.5269
-230.0000;85.5508
-134.5588;79.5262
-145.2703;80.8248
-195.3020;84.5598
-192.8058;82.7615
-211.1842;85.9455
-156.9343;78.5865
-193.8931;81.8911
-211.0345;83.6518
